"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"6812" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 1 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 1018 0 9 "noste" 1 2702
"6813" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 2 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 858 0 5 "obacu" -1 824
"6814" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 3 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 1106 0 9 "noste" 1 880
"6815" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 4 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 674 0 9 "noste" 1 824
"6816" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 5 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 842 0 9 "noste" 1 951
"6817" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 6 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 867 0 9 "noste" 1 879
"6818" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 7 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 994 0 9 "noste" 1 678
"6819" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 8 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 1146 0 9 "noste" 1 1175
"6820" "35" 1 22 1 1 1 2 "GERMANISTIKU" 9 9 "noste" 0 -1 0 3 2 8 16 21 24 8 8 8 1 810 0 9 "noste" 1 1176
"6821" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 0 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 1330 0 21 "ubajec" 0 8069
"6822" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 1 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 1042 0 10 "uwimor" 1 1679
"6823" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 2 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 819 0 10 "uwimor" 1 3390
"6824" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 3 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 543 0 10 "uwimor" 1 9240
"6825" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 4 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 1130 0 10 "uwimor" 1 2054
"6826" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 5 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 546 0 10 "uwimor" 1 3007
"6827" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 6 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 1218 0 10 "uwimor" 1 1119
"6828" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 7 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 902 0 10 "uwimor" 1 1103
"6829" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 8 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 881 0 10 "uwimor" 1 1767
"6830" "35" 1 22 1 1 1 2 "GERMANISTIKU" 10 9 "uwimor" 0 -1 0 3 2 13 4 18 23 6 4 6 1 850 0 10 "uwimor" 1 847
"6831" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 0 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1266 0 11 "kiwehon" 1 1926
"6832" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 1 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1186 0 11 "kiwehon" 1 1480
"6833" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 2 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 698 0 11 "kiwehon" 1 3600
"6834" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 3 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1179 0 11 "kiwehon" 1 1504
"6835" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 4 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 890 0 11 "kiwehon" 1 2903
"6836" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 5 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 619 0 11 "kiwehon" 1 6862
"6837" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 6 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1106 0 17 "larnist" -1 1262
"6838" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 7 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 746 0 11 "kiwehon" 1 5711
"6839" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 8 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1066 0 11 "kiwehon" 1 782
"6840" "35" 1 22 1 1 1 2 "GERMANISTIKU" 11 9 "kiwehon" 0 -1 0 3 9 12 1 16 24 3 4 3 1 1002 0 11 "kiwehon" 1 4576
"6841" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 0 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 1 4264 0 4 "furasti" 0 2888
"6842" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 1 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 1115 0 8 "yosud" -1 1735
"6843" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 2 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 675 0 0 "pimuide" 0 942
"6844" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 3 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 866 0 17 "larnist" 0 999
"6845" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 4 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 1 1068 0 2 "umeuken" -1 1823
"6846" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 5 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 691 0 15 "hiwawa" 0 1983
"6847" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 6 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 1130 0 11 "kiwehon" 0 5241
"6848" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 7 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 627 0 5 "obacu" 0 2766
"6849" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 8 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 1 1540 0 9 "noste" 0 1647
"6850" "35" 1 22 1 1 1 2 "GERMANISTIKU" 12 9 "tewok" 0 -1 1 1 23 12 13 0 21 3 3 3 0 1179 0 13 "molkate" 0 1206
"6851" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 0 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 1 2396 0 3 "hilejin" 0 5847
"6852" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 1 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 1251 0 10 "uwimor" -1 1119
"6853" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 2 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 507 0 12 "tewok" -1 824
"6854" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 3 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 683 0 11 "kiwehon" 0 1824
"6855" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 4 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 956 0 14 "jaciyn" 0 1470
"6856" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 5 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 1338 0 1 "frask" 0 2215
"6857" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 6 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 764 0 2 "umeuken" -1 751
"6858" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 7 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 956 0 0 "pimuide" -1 3503
"6859" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 8 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 923 0 15 "hiwawa" 0 1446
"6860" "35" 1 22 1 1 1 2 "GERMANISTIKU" 13 9 "molkate" 0 -1 1 1 15 19 1 9 22 4 4 3 0 723 0 9 "noste" -1 1581
"6861" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 0 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 1 2140 0 0 "pimuide" -1 1976
"6862" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 1 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 1116 0 12 "tewok" -1 1655
"6863" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 2 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 1211 0 7 "nalber" -1 1832
"6864" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 3 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 955 0 7 "nalber" -1 998
"6865" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 4 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 860 0 0 "pimuide" -1 1118
"6866" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 5 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 1179 0 2 "umeuken" -1 1087
"6867" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 6 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 740 0 15 "hiwawa" 0 966
"6868" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 7 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 924 0 7 "nalber" -1 1488
"6869" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 8 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 500 0 12 "tewok" -1 2895
"6870" "35" 1 22 1 1 1 2 "GERMANISTIKU" 14 9 "jaciyn" 0 -1 1 1 16 5 6 3 11 3 2 3 0 507 0 7 "nalber" -1 1711
"6871" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 0 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 1 1532 0 10 "uwimor" -1 1344
"6872" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 1 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 956 0 16 "medan" -1 1416
"6873" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 2 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 716 0 13 "molkate" -1 1014
"6874" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 3 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 1069 0 5 "obacu" -1 1047
"6875" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 4 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 1 764 0 0 "pimuide" -1 1936
"6876" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 5 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 667 0 12 "tewok" -1 1118
"6877" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 6 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 748 0 0 "pimuide" -1 3911
"6878" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 7 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 787 0 16 "medan" -1 2976
"6879" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 8 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 1 508 0 22 "schese" -1 2126
"6880" "35" 1 22 1 1 1 2 "GERMANISTIKU" 15 9 "hiwawa" 0 -1 1 1 24 18 2 14 8 4 3 3 0 555 0 17 "larnist" -1 2776
"6881" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 0 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 1114 0 18 "sleshen" -1 1351
"6882" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 1 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 851 0 16 "medan" 1 4447
"6883" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 2 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 1370 0 18 "sleshen" -1 1063
"6884" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 3 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 610 0 8 "yosud" -1 5415
"6885" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 4 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 747 0 18 "sleshen" -1 1159
"6886" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 5 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 746 0 16 "medan" 1 951
"6887" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 6 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 715 0 15 "hiwawa" 0 1333
"6888" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 7 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 1043 0 17 "larnist" 0 3742
"6889" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 8 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 1 626 0 4 "furasti" 0 6358
"6890" "35" 1 22 1 1 1 2 "GERMANISTIKU" 16 9 "medan" 0 -1 1 2 4 10 7 17 20 4 5 5 0 1098 0 0 "pimuide" -1 2887
"6891" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 0 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 2371 0 14 "jaciyn" 0 1927
"6892" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 1 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 1266 0 18 "sleshen" -1 1007
"6893" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 2 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 907 0 11 "kiwehon" 0 1055
"6894" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 3 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 850 0 14 "jaciyn" 0 1118
"6895" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 4 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 762 0 6 "botuyn" 0 2134
"6896" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 5 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 683 0 1 "frask" 0 3862
"6897" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 6 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 691 0 5 "obacu" -1 4576
"6898" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 7 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 1 938 0 13 "molkate" -1 2464
"6899" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 8 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 794 0 16 "medan" -1 1862
"6900" "35" 1 22 1 1 1 2 "GERMANISTIKU" 17 9 "larnist" 0 -1 1 2 7 12 3 11 4 3 2 2 0 562 0 17 "larnist" 1 1000
"6901" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 0 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 1 1602 0 5 "obacu" 0 1512
"6902" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 1 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 1154 0 21 "ubajec" -1 1425
"6903" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 2 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 1474 0 23 "laumens" 0 1470
"6904" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 3 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 690 0 18 "sleshen" 1 3799
"6905" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 4 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 690 0 18 "sleshen" 1 9015
"6906" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 5 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 1250 0 16 "medan" 0 6024
"6907" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 6 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 803 0 16 "medan" 0 3903
"6908" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 7 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 882 0 18 "sleshen" 1 2080
"6909" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 8 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 651 0 5 "obacu" 0 1160
"6910" "35" 1 22 1 1 1 2 "GERMANISTIKU" 18 9 "sleshen" 0 -1 1 2 18 2 24 10 20 4 3 2 0 754 0 7 "nalber" 0 1998
"6911" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 0 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 1033 0 16 "medan" 0 3624
"6912" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 1 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 737 0 21 "ubajec" -1 952
"6913" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 2 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 802 0 13 "molkate" 0 1711
"6914" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 3 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 842 0 6 "botuyn" 0 1790
"6915" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 4 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 642 0 19 "permife" 1 2424
"6916" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 5 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 715 0 0 "pimuide" -1 4607
"6917" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 6 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 2131 0 7 "nalber" 0 4079
"6918" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 7 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 538 0 9 "noste" 0 5911
"6919" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 8 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 954 0 3 "hilejin" 0 1184
"6920" "35" 1 22 1 1 1 2 "GERMANISTIKU" 19 9 "permife" 0 -1 1 2 6 8 23 9 15 3 2 3 0 618 0 16 "medan" 0 7679
"6921" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 0 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 2314 0 7 "nalber" -1 10887
"6922" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 1 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 1146 0 20 "botsy" 1 6360
"6923" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 2 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 1010 0 9 "noste" -1 1079
"6924" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 3 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 515 0 20 "botsy" 1 1622
"6925" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 4 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 619 0 20 "botsy" 1 1167
"6926" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 5 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 582 0 20 "botsy" 1 4056
"6927" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 6 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 706 0 20 "botsy" 1 1254
"6928" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 7 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 562 0 20 "botsy" 1 1616
"6929" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 8 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 730 0 20 "botsy" 1 1479
"6930" "35" 1 22 1 1 1 2 "GERMANISTIKU" 20 9 "botsy" 0 -1 1 3 13 16 21 1 19 4 4 4 0 651 0 20 "botsy" 1 1312
"6931" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 0 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 0 1034 0 16 "medan" 0 5104
"6932" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 1 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 1 5214 0 5 "obacu" 0 3664
"6933" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 2 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 0 715 0 21 "ubajec" 1 4151
"6934" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 3 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 1 826 0 17 "larnist" 0 2479
"6935" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 4 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 1 794 0 21 "ubajec" 1 1119
"6936" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 5 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 0 1122 0 21 "ubajec" 1 7551
"6937" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 6 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 0 772 0 21 "ubajec" 1 632
"6938" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 7 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 1 1138 0 21 "ubajec" 1 3184
"6939" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 8 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 1 659 0 21 "ubajec" 1 664
"6940" "35" 1 22 1 1 1 2 "GERMANISTIKU" 21 9 "ubajec" 0 -1 1 3 22 17 0 14 5 5 5 6 0 1051 0 21 "ubajec" 1 1584
"6941" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 0 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 1 2498 0 19 "permife" 0 10017
"6942" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 1 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 1146 0 18 "sleshen" -1 2752
"6943" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 2 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 746 0 18 "sleshen" -1 1326
"6944" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 3 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 811 0 12 "tewok" -1 1544
"6945" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 4 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 730 0 22 "schese" 1 1992
"6946" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 5 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 730 0 22 "schese" 1 1190
"6947" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 6 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 1003 0 22 "schese" 1 806
"6948" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 7 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 618 0 22 "schese" 1 878
"6949" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 8 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 794 0 22 "schese" 1 1015
"6950" "35" 1 22 1 1 1 2 "GERMANISTIKU" 22 9 "schese" 0 -1 1 3 24 5 20 13 3 2 2 3 0 667 0 22 "schese" 1 775
"6951" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 0 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 1738 0 23 "laumens" 1 2462
"6952" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 1 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 642 0 23 "laumens" 1 3351
"6953" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 2 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 1017 0 23 "laumens" 1 3039
"6954" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 3 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 618 0 23 "laumens" 1 1263
"6955" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 4 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 843 0 23 "laumens" 1 2111
"6956" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 5 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 561 0 23 "laumens" 1 1367
"6957" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 6 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 987 0 23 "laumens" 1 1328
"6958" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 7 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 1594 0 23 "laumens" 1 1766
"6959" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 8 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 771 0 23 "laumens" 1 807
"6960" "35" 1 22 1 1 1 2 "GERMANISTIKU" 23 9 "laumens" 0 -1 1 3 23 22 9 7 6 5 4 5 0 802 0 18 "sleshen" -1 6624
"6961" "36" 1 21 1 1 1 1 "ENGLISH" 0 0 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 1895 0 7 "medan" -1 1384
"6962" "36" 1 21 1 1 1 1 "ENGLISH" 0 1 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 1315 0 17 "obacu" -1 6892
"6963" "36" 1 21 1 1 1 1 "ENGLISH" 0 2 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 474 0 19 "hiwawa" -1 1091
"6964" "36" 1 21 1 1 1 1 "ENGLISH" 0 3 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 441 0 20 "larnist" -1 1605
"6965" "36" 1 21 1 1 1 1 "ENGLISH" 0 4 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 537 0 22 "permife" -1 1323
"6966" "36" 1 21 1 1 1 1 "ENGLISH" 0 5 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 391 0 18 "jaciyn" -1 2631
"6967" "36" 1 21 1 1 1 1 "ENGLISH" 0 6 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 394 0 20 "larnist" -1 1214
"6968" "36" 1 21 1 1 1 1 "ENGLISH" 0 7 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 497 0 14 "furasti" -1 1846
"6969" "36" 1 21 1 1 1 1 "ENGLISH" 0 8 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 972 0 4 "sleshen" -1 2173
"6970" "36" 1 21 1 1 1 1 "ENGLISH" 0 9 "botsy" 0 -1 0 1 24 15 13 3 19 4 5 5 1 1221 0 13 "noste" -1 847
